,season,task_episode,task_description,task_contestant,task_score
232,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Strike one of these objects the furthest distance with one of the other objects in three attempts,Lolly Adefope,1
233,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Strike one of these objects the furthest distance with one of the other objects in three attempts,Mel Giedroyc,2
234,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Strike one of these objects the furthest distance with one of the other objects in three attempts,Noel Fielding,5
235,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Do something surprising with this rubber duck,Hugh Dennis,2
236,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Do something surprising with this rubber duck,Joe Lycett,3
237,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Do something surprising with this rubber duck,Lolly Adefope,1
238,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Do something surprising with this rubber duck,Mel Giedroyc,5
239,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Do something surprising with this rubber duck,Noel Fielding,4
240,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Live: Draw the median duck,Hugh Dennis,0
241,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Live: Draw the median duck,Joe Lycett,0
242,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Live: Draw the median duck,Lolly Adefope,0
243,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Live: Draw the median duck,Mel Giedroyc,5
244,Series 4,Episode 8: Tony Three Pies. (13 June 2017),Live: Draw the median duck,Noel Fielding,0
