,season,task_episode,task_description,task_contestant,task_score
155,Series 11,Episode 6: Absolute casserole. (22 April 2021),Fire the most rubber bands into Alex's bum bag.,Charlotte Ritchie,0
156,Series 11,Episode 6: Absolute casserole. (22 April 2021),Fire the most rubber bands into Alex's bum bag.,Jamali Maddix,1
157,Series 11,Episode 6: Absolute casserole. (22 April 2021),Fire the most rubber bands into Alex's bum bag.,Lee Mack,0
158,Series 11,Episode 6: Absolute casserole. (22 April 2021),Fire the most rubber bands into Alex's bum bag.,Mike Wozniak,0
159,Series 11,Episode 6: Absolute casserole. (22 April 2021),Fire the most rubber bands into Alex's bum bag.,Sarah Kendall,0
160,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Prize: Best thing to hang on a wall that you wouldn't normally hang on a wall.,Charlotte Ritchie,4
161,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Prize: Best thing to hang on a wall that you wouldn't normally hang on a wall.,Jamali Maddix,2
162,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Prize: Best thing to hang on a wall that you wouldn't normally hang on a wall.,Lee Mack,5
163,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Prize: Best thing to hang on a wall that you wouldn't normally hang on a wall.,Mike Wozniak,1
164,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Prize: Best thing to hang on a wall that you wouldn't normally hang on a wall.,Sarah Kendall,4
165,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Complete these tasks: Attack the biscuit Chuck the dog Embrace the fish Grab the hat Inspect the jacket Kick the lemon Mash the nectarine Open the plum Quaff the Ribena Sniff the turnip Undermine the vole Whack the xylophone Yank the zebra,Charlotte Ritchie,2
166,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Complete these tasks: Attack the biscuit Chuck the dog Embrace the fish Grab the hat Inspect the jacket Kick the lemon Mash the nectarine Open the plum Quaff the Ribena Sniff the turnip Undermine the vole Whack the xylophone Yank the zebra,Jamali Maddix,4
167,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Complete these tasks: Attack the biscuit Chuck the dog Embrace the fish Grab the hat Inspect the jacket Kick the lemon Mash the nectarine Open the plum Quaff the Ribena Sniff the turnip Undermine the vole Whack the xylophone Yank the zebra,Lee Mack,3
168,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Complete these tasks: Attack the biscuit Chuck the dog Embrace the fish Grab the hat Inspect the jacket Kick the lemon Mash the nectarine Open the plum Quaff the Ribena Sniff the turnip Undermine the vole Whack the xylophone Yank the zebra,Mike Wozniak,5
169,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Complete these tasks: Attack the biscuit Chuck the dog Embrace the fish Grab the hat Inspect the jacket Kick the lemon Mash the nectarine Open the plum Quaff the Ribena Sniff the turnip Undermine the vole Whack the xylophone Yank the zebra,Sarah Kendall,1
170,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Make the best babushka meal. Each course must be presented inside the previous course.,Charlotte Ritchie,2
171,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Make the best babushka meal. Each course must be presented inside the previous course.,Jamali Maddix,5
172,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Make the best babushka meal. Each course must be presented inside the previous course.,Lee Mack,4
173,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Make the best babushka meal. Each course must be presented inside the previous course.,Mike Wozniak,1
174,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Make the best babushka meal. Each course must be presented inside the previous course.,Sarah Kendall,4
175,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),"Team: Get out of the front gate setting the alarm off the fewest times. If the alarm goes off, you must start again. You may only step on your stepping stones.",Charlotte Ritchie,0
176,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),"Team: Get out of the front gate setting the alarm off the fewest times. If the alarm goes off, you must start again. You may only step on your stepping stones.",Jamali Maddix,0
177,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),"Team: Get out of the front gate setting the alarm off the fewest times. If the alarm goes off, you must start again. You may only step on your stepping stones.",Lee Mack,5
178,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),"Team: Get out of the front gate setting the alarm off the fewest times. If the alarm goes off, you must start again. You may only step on your stepping stones.",Mike Wozniak,5
179,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),"Team: Get out of the front gate setting the alarm off the fewest times. If the alarm goes off, you must start again. You may only step on your stepping stones.",Sarah Kendall,0
180,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Live: Make your rubber gloves and wellies as heavy as possible while wearing your rubber gloves and wellies. You may only put things in your rubber gloves in the first minute.,Charlotte Ritchie,1
181,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Live: Make your rubber gloves and wellies as heavy as possible while wearing your rubber gloves and wellies. You may only put things in your rubber gloves in the first minute.,Jamali Maddix,1
182,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Live: Make your rubber gloves and wellies as heavy as possible while wearing your rubber gloves and wellies. You may only put things in your rubber gloves in the first minute.,Lee Mack,5
183,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Live: Make your rubber gloves and wellies as heavy as possible while wearing your rubber gloves and wellies. You may only put things in your rubber gloves in the first minute.,Mike Wozniak,2
184,Series 11,Episode 7: You've got no chutzpah. (29 April 2021),Live: Make your rubber gloves and wellies as heavy as possible while wearing your rubber gloves and wellies. You may only put things in your rubber gloves in the first minute.,Sarah Kendall,3
185,Series 11,Episode 8: An orderly species. (6 May 2021),Prize: Most satisfying wobbly thing.,Charlotte Ritchie,3
186,Series 11,Episode 8: An orderly species. (6 May 2021),Prize: Most satisfying wobbly thing.,Jamali Maddix,3
187,Series 11,Episode 8: An orderly species. (6 May 2021),Prize: Most satisfying wobbly thing.,Lee Mack,3
188,Series 11,Episode 8: An orderly species. (6 May 2021),Prize: Most satisfying wobbly thing.,Mike Wozniak,3
189,Series 11,Episode 8: An orderly species. (6 May 2021),Prize: Most satisfying wobbly thing.,Sarah Kendall,3
190,Series 11,Episode 8: An orderly species. (6 May 2021),"Say the word ""metronome"" between every tick of this metronome. You must also blow up and tie the balloon so that it's bigger than your head, neatly gift wrap the balloon and eat three whole poppadoms. You may not touch or stop the metronome.",Charlotte Ritchie,1
191,Series 11,Episode 8: An orderly species. (6 May 2021),"Say the word ""metronome"" between every tick of this metronome. You must also blow up and tie the balloon so that it's bigger than your head, neatly gift wrap the balloon and eat three whole poppadoms. You may not touch or stop the metronome.",Jamali Maddix,4
192,Series 11,Episode 8: An orderly species. (6 May 2021),"Say the word ""metronome"" between every tick of this metronome. You must also blow up and tie the balloon so that it's bigger than your head, neatly gift wrap the balloon and eat three whole poppadoms. You may not touch or stop the metronome.",Lee Mack,4
193,Series 11,Episode 8: An orderly species. (6 May 2021),"Say the word ""metronome"" between every tick of this metronome. You must also blow up and tie the balloon so that it's bigger than your head, neatly gift wrap the balloon and eat three whole poppadoms. You may not touch or stop the metronome.",Mike Wozniak,5
194,Series 11,Episode 8: An orderly species. (6 May 2021),"Say the word ""metronome"" between every tick of this metronome. You must also blow up and tie the balloon so that it's bigger than your head, neatly gift wrap the balloon and eat three whole poppadoms. You may not touch or stop the metronome.",Sarah Kendall,1
195,Series 11,Episode 8: An orderly species. (6 May 2021),Team: Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used and you may not communicate with each other in any way during the task.,Charlotte Ritchie,2
196,Series 11,Episode 8: An orderly species. (6 May 2021),Team: Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used and you may not communicate with each other in any way during the task.,Jamali Maddix,2
197,Series 11,Episode 8: An orderly species. (6 May 2021),Team: Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used and you may not communicate with each other in any way during the task.,Lee Mack,3
198,Series 11,Episode 8: An orderly species. (6 May 2021),Team: Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used and you may not communicate with each other in any way during the task.,Mike Wozniak,3
199,Series 11,Episode 8: An orderly species. (6 May 2021),Team: Draw the best picture of a British animal. Each person must fill in one section at a time and may not look at any other section during that time. Every section must be used and you may not communicate with each other in any way during the task.,Sarah Kendall,2
200,Series 11,Episode 8: An orderly species. (6 May 2021),Record the greatest aircraft safety announcement and perform the greatest safety demonstration. Your safety announcement must be in an accent or language other than your own and your demonstration must be unforgettable.,Charlotte Ritchie,4
201,Series 11,Episode 8: An orderly species. (6 May 2021),Record the greatest aircraft safety announcement and perform the greatest safety demonstration. Your safety announcement must be in an accent or language other than your own and your demonstration must be unforgettable.,Jamali Maddix,4
202,Series 11,Episode 8: An orderly species. (6 May 2021),Record the greatest aircraft safety announcement and perform the greatest safety demonstration. Your safety announcement must be in an accent or language other than your own and your demonstration must be unforgettable.,Lee Mack,3
203,Series 11,Episode 8: An orderly species. (6 May 2021),Record the greatest aircraft safety announcement and perform the greatest safety demonstration. Your safety announcement must be in an accent or language other than your own and your demonstration must be unforgettable.,Mike Wozniak,5
204,Series 11,Episode 8: An orderly species. (6 May 2021),Record the greatest aircraft safety announcement and perform the greatest safety demonstration. Your safety announcement must be in an accent or language other than your own and your demonstration must be unforgettable.,Sarah Kendall,3
205,Series 11,Episode 8: An orderly species. (6 May 2021),Live: Stand on either one leg or both legs behind the curtain with your hands on your head. The Taskmaster will then guess how many legs you are standing on.,Charlotte Ritchie,1
206,Series 11,Episode 8: An orderly species. (6 May 2021),Live: Stand on either one leg or both legs behind the curtain with your hands on your head. The Taskmaster will then guess how many legs you are standing on.,Jamali Maddix,3
207,Series 11,Episode 8: An orderly species. (6 May 2021),Live: Stand on either one leg or both legs behind the curtain with your hands on your head. The Taskmaster will then guess how many legs you are standing on.,Lee Mack,5
208,Series 11,Episode 8: An orderly species. (6 May 2021),Live: Stand on either one leg or both legs behind the curtain with your hands on your head. The Taskmaster will then guess how many legs you are standing on.,Mike Wozniak,1
209,Series 11,Episode 8: An orderly species. (6 May 2021),Live: Stand on either one leg or both legs behind the curtain with your hands on your head. The Taskmaster will then guess how many legs you are standing on.,Sarah Kendall,3
210,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Prize: Nattiest knitwear.,Charlotte Ritchie,5
211,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Prize: Nattiest knitwear.,Jamali Maddix,3
212,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Prize: Nattiest knitwear.,Lee Mack,4
213,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Prize: Nattiest knitwear.,Mike Wozniak,4
214,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Prize: Nattiest knitwear.,Sarah Kendall,2
215,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Make the most impressive and realistic weather for Taskmaster Island. Your weather must last for no more than a minute.,Charlotte Ritchie,5
216,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Make the most impressive and realistic weather for Taskmaster Island. Your weather must last for no more than a minute.,Jamali Maddix,2
217,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Make the most impressive and realistic weather for Taskmaster Island. Your weather must last for no more than a minute.,Lee Mack,1
218,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Make the most impressive and realistic weather for Taskmaster Island. Your weather must last for no more than a minute.,Mike Wozniak,4
219,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Make the most impressive and realistic weather for Taskmaster Island. Your weather must last for no more than a minute.,Sarah Kendall,3
220,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Build and then topple a tower so the yoghurt lands in a square with the highest score. You have one yoghurt and one toppling attempt.,Charlotte Ritchie,5
221,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Build and then topple a tower so the yoghurt lands in a square with the highest score. You have one yoghurt and one toppling attempt.,Jamali Maddix,3
222,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Build and then topple a tower so the yoghurt lands in a square with the highest score. You have one yoghurt and one toppling attempt.,Lee Mack,0
223,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Build and then topple a tower so the yoghurt lands in a square with the highest score. You have one yoghurt and one toppling attempt.,Mike Wozniak,0
224,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Build and then topple a tower so the yoghurt lands in a square with the highest score. You have one yoghurt and one toppling attempt.,Sarah Kendall,4
225,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,Charlotte Ritchie,4
226,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,Jamali Maddix,2
227,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,Lee Mack,3
228,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,Mike Wozniak,5
229,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Look the most different in four photos taken by the camera. The camera will spin round three times and take a picture every time it faces the frame. You must not hinder the camera or the spinning mechanism in any way. You must be in all four photos.,Sarah Kendall,3
230,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Live: Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of it being placed down. Furthest from the target 10 seconds after the round is eliminated.,Charlotte Ritchie,1
231,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Live: Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of it being placed down. Furthest from the target 10 seconds after the round is eliminated.,Jamali Maddix,3
232,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Live: Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of it being placed down. Furthest from the target 10 seconds after the round is eliminated.,Lee Mack,1
233,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Live: Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of it being placed down. Furthest from the target 10 seconds after the round is eliminated.,Mike Wozniak,5
234,Series 11,Episode 9: Mr Octopus and Pottyhands. (13 May 2021),Live: Shove your fish onto the target using your mop. You must shove your fish within 10 seconds of it being placed down. Furthest from the target 10 seconds after the round is eliminated.,Sarah Kendall,4
235,Series 11,Episode 10: Activate Jamali. (20 May 2021),Prize: Thing that makes you look the toughest.,Charlotte Ritchie,3
236,Series 11,Episode 10: Activate Jamali. (20 May 2021),Prize: Thing that makes you look the toughest.,Jamali Maddix,4
237,Series 11,Episode 10: Activate Jamali. (20 May 2021),Prize: Thing that makes you look the toughest.,Lee Mack,2
238,Series 11,Episode 10: Activate Jamali. (20 May 2021),Prize: Thing that makes you look the toughest.,Mike Wozniak,5
239,Series 11,Episode 10: Activate Jamali. (20 May 2021),Prize: Thing that makes you look the toughest.,Sarah Kendall,1
240,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Make the best picture of a big, scary dinosaur using this photocopier. You may not leave the garage.",Charlotte Ritchie,2
241,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Make the best picture of a big, scary dinosaur using this photocopier. You may not leave the garage.",Jamali Maddix,3
242,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Make the best picture of a big, scary dinosaur using this photocopier. You may not leave the garage.",Lee Mack,4
243,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Make the best picture of a big, scary dinosaur using this photocopier. You may not leave the garage.",Mike Wozniak,1
244,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Make the best picture of a big, scary dinosaur using this photocopier. You may not leave the garage.",Sarah Kendall,5
245,Series 11,Episode 10: Activate Jamali. (20 May 2021),Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,Charlotte Ritchie,4
246,Series 11,Episode 10: Activate Jamali. (20 May 2021),Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,Jamali Maddix,1
247,Series 11,Episode 10: Activate Jamali. (20 May 2021),Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,Lee Mack,5
248,Series 11,Episode 10: Activate Jamali. (20 May 2021),Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,Mike Wozniak,2
249,Series 11,Episode 10: Activate Jamali. (20 May 2021),Scientifically work out how much Alex's feet and head weigh. You may not use the internet.,Sarah Kendall,3
250,Series 11,Episode 10: Activate Jamali. (20 May 2021),Team: Direct a teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,Charlotte Ritchie,2
251,Series 11,Episode 10: Activate Jamali. (20 May 2021),Team: Direct a teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,Jamali Maddix,2
252,Series 11,Episode 10: Activate Jamali. (20 May 2021),Team: Direct a teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,Lee Mack,5
253,Series 11,Episode 10: Activate Jamali. (20 May 2021),Team: Direct a teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,Mike Wozniak,5
254,Series 11,Episode 10: Activate Jamali. (20 May 2021),Team: Direct a teammate into the red circle. You must stay on your chair at all times. You may only issue one instruction of three words every 30 seconds.,Sarah Kendall,2
255,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Live: Keeping your head still at all times, correctly don your special outfit. For every second your face is out of frame, ten seconds will be added to your time. Put your hands in the air when you are correctly dressed.",Charlotte Ritchie,5
256,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Live: Keeping your head still at all times, correctly don your special outfit. For every second your face is out of frame, ten seconds will be added to your time. Put your hands in the air when you are correctly dressed.",Jamali Maddix,2
257,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Live: Keeping your head still at all times, correctly don your special outfit. For every second your face is out of frame, ten seconds will be added to your time. Put your hands in the air when you are correctly dressed.",Lee Mack,3
258,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Live: Keeping your head still at all times, correctly don your special outfit. For every second your face is out of frame, ten seconds will be added to your time. Put your hands in the air when you are correctly dressed.",Mike Wozniak,4
259,Series 11,Episode 10: Activate Jamali. (20 May 2021),"Live: Keeping your head still at all times, correctly don your special outfit. For every second your face is out of frame, ten seconds will be added to your time. Put your hands in the air when you are correctly dressed.",Sarah Kendall,1
